"player_id","club_id","season"
"p153133","120","2018/19"
"p153133","120","2019/20"
"p153134","120","2014/15"
"p153134","120","2015/16"
"p153256","120","2015/16"
"p153256","120","2016/17"
"p153256","120","2017/18"
"p153256","120","2018/19"
"p153256","120","2019/20"
"p153256","120","2020/21"
"p153256","120","2021/22"
"p154036","120","2014/15"
"p154041","120","2014/15"
"p154042","120","2016/17"
"p154043","120","2014/15"
"p154043","120","2015/16"
"p154043","120","2016/17"
"p154043","120","2017/18"
"p154043","120","2018/19"
"p154043","120","2019/20"
"p154043","120","2020/21"
"p154043","120","2021/22"
"p154047","120","2015/16"
"p154047","120","2016/17"
"p154048","120","2016/17"
"p15440","120","2001/02"
"p15440","120","2002/03"
"p15440","120","2003/04"
"p15440","120","2004/05"
"p15440","120","2005/06"
"p1555","120","1992/93"
"p1555","120","1993/94"
"p1555","120","1994/95"
"p1555","120","1995/96"
"p1555","120","1996/97"
"p155851","120","2016/17"
"p155851","120","2017/18"
"p155851","120","2018/19"
"p156074","120","2016/17"
"p156074","120","2017/18"
"p156074","120","2018/19"
"p156074","120","2019/20"
"p156074","120","2020/21"
"p156074","120","2021/22"
"p15631","120","2004/05"
"p15675","120","2010/11"
"p15675","120","2011/12"
"p15675","120","2012/13"
"p1580","120","1992/93"
"p1580","120","1993/94"
"p1580","120","1994/95"
"p1580","120","1995/96"
"p1580","120","1996/97"
"p1580","120","1997/98"
"p158074","120","2014/15"
"p158074","120","2015/16"
"p158074","120","2016/17"
"p158074","120","2017/18"
"p158870","120","2013/14"
"p158870","120","2014/15"
"p158870","120","2015/16"
"p158870","120","2016/17"
"p1591","120","1992/93"
"p1591","120","1993/94"
"p1591","120","1994/95"
"p1591","120","1995/96"
"p1591","120","1996/97"
"p1591","120","1997/98"
"p1591","120","1998/99"
"p1591","120","1999/00"
"p1591","120","2000/01"
"p1591","120","2001/02"
"p1593","120","1996/97"
"p1593","120","1997/98"
"p1593","120","1998/99"
"p1593","120","1999/00"
"p1593","120","2000/01"
"p1593","120","2001/02"
"p1593","120","2002/03"
"p1593","120","2003/04"
"p1593","120","2004/05"
"p15943","120","2009/10"
"p15943","120","2010/11"
"p15943","120","2011/12"
"p15943","120","2012/13"
"p15943","120","2013/14"
"p1595","120","1992/93"
"p1595","120","1993/94"
"p1595","120","1994/95"
"p1595","120","1995/96"
"p1595","120","1996/97"
"p1595","120","1997/98"
"p1595","120","1998/99"
"p1595","120","1999/00"
"p1595","120","2000/01"
"p1595","120","2001/02"
"p1597","120","1997/98"
"p1597","120","1998/99"
"p1597","120","1999/00"
"p1597","120","2000/01"
"p1602","120","1998/99"
"p1602","120","1999/00"
"p1602","120","2000/01"
"p1602","120","2001/02"
"p1602","120","2002/03"
"p1602","120","2003/04"
"p1602","120","2004/05"
"p1602","120","2005/06"
"p1602","120","2006/07"
"p160219","120","2015/16"
"p1605","120","1999/00"
"p1608","120","1995/96"
"p1608","120","1996/97"
"p1608","120","1997/98"
"p1608","120","1998/99"
"p1608","120","1999/00"
"p1608","120","2000/01"
"p1608","120","2001/02"
"p1608","120","2002/03"
"p1608","120","2003/04"
"p1608","120","2004/05"
"p1608","120","2005/06"
"p1611","120","1997/98"
"p1611","120","1998/99"
"p1611","120","1999/00"
"p1613","120","1997/98"
"p1613","120","1998/99"
"p1613","120","1999/00"
"p1613","120","2000/01"
"p1616","120","1997/98"
"p1616","120","1998/99"
"p1616","120","1999/00"
"p1616","120","2000/01"
"p1618","120","1992/93"
"p1618","120","1993/94"
"p1618","120","1994/95"
"p1618","120","1995/96"
"p1618","120","1996/97"
"p1619","120","1999/00"
"p1619","120","2000/01"
"p1619","120","2001/02"
"p1619","120","2002/03"
"p1619","120","2003/04"
"p1619","120","2004/05"
"p1619","120","2005/06"
"p1619","120","2006/07"
"p1619","120","2011/12"
"p1622","120","1992/93"
"p1622","120","1993/94"
"p1622","120","1994/95"
"p1622","120","1995/96"
"p1622","120","1996/97"
"p1622","120","1997/98"
"p1622","120","1998/99"
"p1622","120","1999/00"
"p1622","120","2000/01"
"p1622","120","2001/02"
"p1622","120","2002/03"
"p1622","120","2003/04"
"p16248","120","2002/03"
"p16248","120","2003/04"
"p16248","120","2004/05"
"p16248","120","2005/06"
"p16248","120","2006/07"
"p16248","120","2007/08"
"p16248","120","2008/09"
"p162677","120","2012/13"
"p1627","120","1999/00"
"p1627","120","2000/01"
"p1627","120","2001/02"
"p1630","120","1997/98"
"p1630","120","1998/99"
"p1630","120","1999/00"
"p1633","120","1997/98"
"p1633","120","1998/99"
"p1633","120","1999/00"
"p1633","120","2000/01"
"p1633","120","2001/02"
"p1636","120","1999/00"
"p1636","120","2000/01"
"p1639","120","1996/97"
"p1639","120","1997/98"
"p1640","120","1996/97"
"p1640","120","1997/98"
"p1640","120","1998/99"
"p1640","120","1999/00"
"p1640","120","2000/01"
"p1640","120","2001/02"
"p1640","120","2002/03"
"p1642","120","1999/00"
"p1642","120","2000/01"
"p1642","120","2001/02"
"p1642","120","2002/03"
"p1645","120","1996/97"
"p1645","120","1997/98"
"p1645","120","1998/99"
"p1645","120","1999/00"
"p1645","120","2000/01"
"p1648","120","1998/99"
"p1648","120","1999/00"
"p1648","120","2000/01"
"p1648","120","2001/02"
"p1648","120","2002/03"
"p1648","120","2003/04"
"p1654","120","1997/98"
"p1654","120","1998/99"
"p1654","120","1999/00"
"p1654","120","2000/01"
"p167199","120","2020/21"
"p167199","120","2021/22"
"p16854","120","2003/04"
"p16854","120","2004/05"
"p16854","120","2005/06"
"p16854","120","2006/07"
"p16854","120","2007/08"
"p16854","120","2008/09"
"p16854","120","2009/10"
"p16918","120","1992/93"
"p16918","120","1993/94"
"p16918","120","1994/95"
"p16942","120","1992/93"
"p16942","120","1993/94"
"p16942","120","1994/95"
"p16942","120","1995/96"
"p17002","120","1992/93"
"p17002","120","1993/94"
"p1701","120","2005/06"
"p1701","120","2006/07"
"p17015","120","1993/94"
"p17015","120","1994/95"
"p17015","120","1995/96"
"p17015","120","1996/97"
"p17040","120","1992/93"
"p17127","120","2011/12"
"p17127","120","2012/13"
"p17127","120","2013/14"
"p17127","120","2014/15"
"p17127","120","2015/16"
"p17127","120","2016/17"
"p17127","120","2017/18"
"p17127","120","2018/19"
"p17268","120","2006/07"
"p17336","120","2003/04"
"p17336","120","2004/05"
"p17336","120","2005/06"
"p17336","120","2006/07"
"p17336","120","2007/08"
"p17336","120","2008/09"
"p17336","120","2009/10"
"p17336","120","2010/11"
"p173803","120","2015/16"
"p173803","120","2016/17"
"p173803","120","2017/18"
"p174308","120","2018/19"
"p174308","120","2019/20"
"p1746","120","1992/93"
"p1746","120","1993/94"
"p1746","120","1994/95"
"p17486","120","2003/04"
"p17500","120","2005/06"
"p17500","120","2006/07"
"p17500","120","2007/08"
"p17500","120","2008/09"
"p175931","120","2017/18"
"p175931","120","2018/19"
"p17733","120","2012/13"
"p17733","120","2013/14"
"p17733","120","2014/15"
"p1774","120","2001/02"
"p1774","120","2002/03"
"p1774","120","2003/04"
"p17746","120","2013/14"
"p17877","120","2003/04"
"p17877","120","2004/05"
"p17877","120","2005/06"
"p17878","120","2003/04"
"p17878","120","2004/05"
"p17878","120","2005/06"
"p17878","120","2006/07"
"p17878","120","2007/08"
"p17878","120","2008/09"
"p17878","120","2009/10"
"p17878","120","2010/11"
"p17878","120","2011/12"
"p18124","120","2005/06"
"p18125","120","2004/05"
"p18125","120","2005/06"
"p18125","120","2006/07"
"p18126","120","2003/04"
"p18126","120","2004/05"
"p18127","120","2003/04"
"p18127","120","2004/05"
"p18127","120","2005/06"
"p18128","120","2001/02"
"p18128","120","2002/03"
"p18128","120","2003/04"
"p18128","120","2004/05"
"p18155","120","2004/05"
"p18155","120","2005/06"
"p18155","120","2006/07"
"p18155","120","2007/08"
"p18155","120","2013/14"
"p18155","120","2014/15"
"p18155","120","2015/16"
"p18155","120","2016/17"
"p182539","120","2019/20"
"p182539","120","2020/21"
"p182539","120","2021/22"
"p183650","120","2017/18"
"p183654","120","2019/20"
"p183654","120","2020/21"
"p183656","120","2016/17"
"p183656","120","2017/18"
"p183656","120","2018/19"
"p184029","120","2020/21"
"p184029","120","2021/22"
"p1851","120","2008/09"
"p1851","120","2009/10"
"p186044","120","2017/18"
"p186044","120","2018/19"
"p1886","120","2001/02"
"p1886","120","2002/03"
"p1886","120","2004/05"
"p1886","120","2005/06"
"p1886","120","2009/10"
"p18877","120","2000/01"
"p18877","120","2001/02"
"p18877","120","2002/03"
"p18877","120","2003/04"
"p19057","120","2004/05"
"p19057","120","2005/06"
"p19057","120","2006/07"
"p19160","120","2004/05"
"p19160","120","2005/06"
"p19160","120","2006/07"
"p19160","120","2007/08"
"p19160","120","2008/09"
"p19160","120","2009/10"
"p19160","120","2010/11"
"p19160","120","2011/12"
"p19160","120","2012/13"
"p19160","120","2013/14"
"p192895","120","2019/20"
"p192895","120","2020/21"
"p192895","120","2021/22"
"p19313","120","2003/04"
"p19345","120","2003/04"
"p19345","120","2004/05"
"p19421","120","2004/05"
"p19422","120","2004/05"
"p19422","120","2005/06"
"p19423","120","2004/05"
"p19424","120","2004/05"
"p19424","120","2005/06"
"p19524","120","2012/13"
"p19524","120","2013/14"
"p19524","120","2014/15"
"p19524","120","2015/16"
"p19524","120","2016/17"
"p19524","120","2017/18"
"p19524","120","2018/19"
"p1954","120","1992/93"
"p1954","120","1993/94"
"p1954","120","1994/95"
"p1954","120","1995/96"
"p1954","120","1996/97"
"p1954","120","1997/98"
"p195482","120","2014/15"
"p195482","120","2015/16"
"p195482","120","2016/17"
"p195482","120","2017/18"
"p19555","120","2004/05"
"p1957","120","1992/93"
"p1957","120","1993/94"
"p1957","120","1994/95"
"p1957","120","1995/96"
"p1957","120","1996/97"
"p1957","120","1997/98"
"p1957","120","1998/99"
"p195735","120","2019/20"
"p195735","120","2020/21"
"p195735","120","2021/22"
"p19701","120","2004/05"
"p19701","120","2005/06"
"p19701","120","2006/07"
"p19701","120","2007/08"
"p19701","120","2008/09"
"p19701","120","2009/10"
"p19701","120","2010/11"
"p19701","120","2011/12"
"p198849","120","2018/19"
"p198849","120","2019/20"
"p198849","120","2020/21"
"p198849","120","2021/22"
"p198869","120","2021/22"
"p199601","120","2019/20"
"p199601","120","2020/21"
"p1998","120","1994/95"
"p200089","120","2017/18"
"p200089","120","2018/19"
"p200089","120","2019/20"
"p200089","120","2020/21"
"p200089","120","2021/22"
"p200641","120","2017/18"
"p200641","120","2018/19"
"p200641","120","2019/20"
"p200641","120","2020/21"
"p200641","120","2021/22"
"p202041","120","2015/16"
"p202041","120","2016/17"
"p204646","120","2017/18"
"p20467","120","2005/06"
"p20467","120","2006/07"
"p20467","120","2007/08"
"p20467","120","2008/09"
"p20467","120","2009/10"
"p20467","120","2010/11"
"p20467","120","2011/12"
"p20467","120","2012/13"
"p20467","120","2013/14"
"p20467","120","2014/15"
"p20467","120","2015/16"
"p20467","120","2016/17"
"p20467","120","2017/18"
"p20468","120","2007/08"
"p20487","120","2005/06"
"p20487","120","2006/07"
"p20487","120","2007/08"
"p20487","120","2008/09"
"p20487","120","2009/10"
"p20487","120","2010/11"
"p20487","120","2011/12"
"p20487","120","2012/13"
"p20488","120","2005/06"
"p20488","120","2006/07"
"p20488","120","2007/08"
"p20488","120","2008/09"
"p20488","120","2009/10"
"p20488","120","2010/11"
"p20488","120","2011/12"
"p2050","120","1994/95"
"p2050","120","1995/96"
"p2050","120","1996/97"
"p20535","120","2006/07"
"p20535","120","2007/08"
"p205533","120","2017/18"
"p205533","120","2018/19"
"p205533","120","2019/20"
"p205533","120","2020/21"
"p205533","120","2021/22"
"p2070","120","1992/93"
"p2070","120","1993/94"
"p2070","120","1994/95"
"p2070","120","1995/96"
"p2070","120","1996/97"
"p2070","120","1997/98"
"p208987","120","2015/16"
"p208987","120","2016/17"
"p208987","120","2017/18"
"p208987","120","2018/19"
"p209037","120","2018/19"
"p209037","120","2019/20"
"p209037","120","2020/21"
"p209289","120","2018/19"
"p209289","120","2019/20"
"p209289","120","2020/21"
"p209289","120","2021/22"
"p209413","120","2017/18"
"p209413","120","2018/19"
"p21091","120","2005/06"
"p21091","120","2006/07"
"p21091","120","2007/08"
"p21091","120","2008/09"
"p21091","120","2009/10"
"p21091","120","2010/11"
"p21091","120","2011/12"
"p21091","120","2012/13"
"p21253","120","1998/99"
"p21253","120","1999/00"
"p21253","120","2000/01"
"p220682","120","2020/21"
"p220682","120","2021/22"
"p220699","120","2020/21"
"p223340","120","2018/19"
"p223340","120","2019/20"
"p223340","120","2020/21"
"p223340","120","2021/22"
"p223723","120","2021/22"
"p223827","120","2020/21"
"p225321","120","2021/22"
"p226597","120","2020/21"
"p226597","120","2021/22"
"p232223","120","2019/20"
"p232223","120","2020/21"
"p232223","120","2021/22"
"p232228","120","2021/22"
"p232233","120","2018/19"
"p232233","120","2019/20"
"p232233","120","2020/21"
"p232233","120","2021/22"
"p232234","120","2019/20"
"p232234","120","2020/21"
"p232241","120","2019/20"
"p232241","120","2020/21"
"p232247","120","2019/20"
"p233009","120","2020/21"
"p233009","120","2021/22"
"p23336","120","1992/93"
"p23336","120","1993/94"
"p23336","120","1994/95"
"p23336","120","1995/96"
"p2338","120","2001/02"
"p2338","120","2002/03"
"p2338","120","2003/04"
"p233963","120","2016/17"
"p233963","120","2017/18"
"p233963","120","2018/19"
"p233963","120","2019/20"
"p235425","120","2020/21"
"p235425","120","2021/22"
"p2400","120","1997/98"
"p2400","120","1998/99"
"p2400","120","1999/00"
"p242166","120","2018/19"
"p242166","120","2019/20"
"p242166","120","2020/21"
"p242166","120","2021/22"
"p2452","120","1993/94"
"p2452","120","1994/95"
"p2452","120","1995/96"
"p2452","120","1996/97"
"p245791","120","2017/18"
"p248852","120","2021/22"
"p2497","120","1992/93"
"p2497","120","1993/94"
"p27334","120","2014/15"
"p27334","120","2015/16"
"p27334","120","2016/17"
"p27334","120","2017/18"
"p27335","120","2018/19"
"p27335","120","2019/20"
"p27422","120","2005/06"
"p27422","120","2006/07"
"p27696","120","2005/06"
"p27696","120","2006/07"
"p27697","120","2005/06"
"p27697","120","2006/07"
"p27697","120","2007/08"
"p27697","120","2008/09"
"p27697","120","2009/10"
"p27697","120","2010/11"
"p27697","120","2011/12"
"p27697","120","2012/13"
"p27697","120","2013/14"
"p27698","120","2005/06"
"p27698","120","2006/07"
"p28225","120","2002/03"
"p28225","120","2003/04"
"p28225","120","2004/05"
"p28225","120","2005/06"
"p28225","120","2006/07"
"p28225","120","2007/08"
"p28225","120","2008/09"
"p28225","120","2009/10"
"p28440","120","2006/07"
"p28440","120","2007/08"
"p28440","120","2008/09"
"p28440","120","2009/10"
"p28440","120","2010/11"
"p28440","120","2011/12"
"p28440","120","2012/13"
"p28554","120","2008/09"
"p28554","120","2009/10"
"p28554","120","2010/11"
"p28554","120","2011/12"
"p28566","120","2005/06"
"p28566","120","2006/07"
"p28566","120","2007/08"
"p28566","120","2008/09"
"p28566","120","2009/10"
"p28566","120","2010/11"
"p28566","120","2011/12"
"p28566","120","2012/13"
"p28566","120","2013/14"
"p28566","120","2014/15"
"p3046","120","1997/98"
"p3115","120","1992/93"
"p3115","120","1993/94"
"p3115","120","1994/95"
"p3115","120","1995/96"
"p3115","120","1996/97"
"p32006","120","2006/07"
"p32006","120","2007/08"
"p3201","120","1997/98"
"p3201","120","1998/99"
"p3201","120","1999/00"
"p3201","120","2000/01"
"p3201","120","2001/02"
"p3201","120","2002/03"
"p3201","120","2003/04"
"p3201","120","2004/05"
"p3208","120","1994/95"
"p3208","120","1995/96"
"p3208","120","1996/97"
"p3208","120","1997/98"
"p3242","120","1992/93"
"p3242","120","1993/94"
"p3242","120","1994/95"
"p3242","120","1995/96"
"p3242","120","1996/97"
"p3242","120","1997/98"
"p3357","120","1992/93"
"p3357","120","1993/94"
"p3357","120","1994/95"
"p3357","120","1995/96"
"p3357","120","1996/97"
"p3357","120","1997/98"
"p3658","120","1998/99"
"p3658","120","1999/00"
"p3658","120","2000/01"
"p3658","120","2001/02"
"p3658","120","2002/03"
"p3658","120","2003/04"
"p3658","120","2004/05"
"p3666","120","1994/95"
"p3666","120","1995/96"
"p3666","120","1996/97"
"p3666","120","1997/98"
"p3666","120","1998/99"
"p3666","120","1999/00"
"p3667","120","1998/99"
"p3667","120","1999/00"
"p3667","120","2000/01"
"p3667","120","2001/02"
"p3667","120","2002/03"
"p3667","120","2003/04"
"p3667","120","2004/05"
"p3668","120","1998/99"
"p3668","120","1999/00"
"p36968","120","2011/12"
"p36968","120","2012/13"
"p36968","120","2013/14"
"p37096","120","2007/08"
"p37096","120","2008/09"
"p37096","120","2009/10"
"p37096","120","2010/11"
"p37096","120","2011/12"
"p37096","120","2012/13"
"p37096","120","2013/14"
"p37265","120","2014/15"
"p37265","120","2015/16"
"p37265","120","2016/17"
"p37265","120","2017/18"
"p37605","120","2013/14"
"p37605","120","2014/15"
"p37605","120","2015/16"
"p37605","120","2016/17"
"p37605","120","2017/18"
"p37605","120","2018/19"
"p37605","120","2019/20"
"p37605","120","2020/21"
"p37748","120","2007/08"
"p37748","120","2008/09"
"p37748","120","2009/10"
"p37748","120","2010/11"
"p37748","120","2011/12"
"p37748","120","2012/13"
"p37748","120","2013/14"
"p37796","120","2008/09"
"p3785","120","1998/99"
"p3785","120","1999/00"
"p3785","120","2000/01"
"p3785","120","2001/02"
"p3785","120","2002/03"
"p3785","120","2003/04"
"p3785","120","2004/05"
"p3785","120","2005/06"
"p3785","120","2006/07"
"p38200","120","2006/07"
"p38200","120","2007/08"
"p38401","120","2005/06"
"p38401","120","2006/07"
"p38401","120","2007/08"
"p38401","120","2008/09"
"p38401","120","2009/10"
"p38401","120","2010/11"
"p38401","120","2011/12"
"p38411","120","2012/13"
"p38411","120","2013/14"
"p38411","120","2014/15"
"p38411","120","2015/16"
"p38411","120","2016/17"
"p38411","120","2017/18"
"p38411","120","2018/19"
"p38411","120","2019/20"
"p38470","120","2007/08"
"p38470","120","2008/09"
"p38470","120","2009/10"
"p38519","120","2006/07"
"p38519","120","2007/08"
"p38519","120","2008/09"
"p38519","120","2009/10"
"p3884","120","2000/01"
"p3884","120","2001/02"
"p3884","120","2002/03"
"p3884","120","2003/04"
"p3884","120","2004/05"
"p3884","120","2005/06"
"p3887","120","2000/01"
"p3887","120","2001/02"
"p3887","120","2002/03"
"p3887","120","2003/04"
"p3887","120","2004/05"
"p3897","120","1996/97"
"p3897","120","1997/98"
"p3897","120","1998/99"
"p39476","120","2018/19"
"p39476","120","2019/20"
"p39476","120","2020/21"
"p39975","120","2006/07"
"p39975","120","2007/08"
"p39975","120","2008/09"
"p39975","120","2009/10"
"p39975","120","2010/11"
"p39976","120","2006/07"
"p39976","120","2007/08"
"p39976","120","2008/09"
"p39976","120","2009/10"
"p39976","120","2010/11"
"p4033","120","2000/01"
"p4033","120","2001/02"
"p4033","120","2002/03"
"p4033","120","2003/04"
"p4033","120","2004/05"
"p40564","120","2006/07"
"p40564","120","2007/08"
"p40564","120","2008/09"
"p40564","120","2009/10"
"p40564","120","2010/11"
"p40564","120","2011/12"
"p40564","120","2012/13"
"p4105","120","2004/05"
"p4105","120","2005/06"
"p4105","120","2006/07"
"p4105","120","2007/08"
"p4105","120","2010/11"
"p41243","120","2006/07"
"p41243","120","2007/08"
"p41243","120","2008/09"
"p41243","120","2009/10"
"p41243","120","2010/11"
"p41243","120","2011/12"
"p41270","120","2019/20"
"p41270","120","2020/21"
"p41270","120","2021/22"
"p41792","120","2008/09"
"p41792","120","2009/10"
"p41792","120","2010/11"
"p41792","120","2011/12"
"p41792","120","2012/13"
"p41792","120","2013/14"
"p41792","120","2014/15"
"p41792","120","2015/16"
"p41792","120","2016/17"
"p41792","120","2017/18"
"p41792","120","2018/19"
"p41792","120","2019/20"
"p42427","120","2006/07"
"p42427","120","2007/08"
"p42427","120","2008/09"
"p42427","120","2009/10"
"p42427","120","2010/11"
"p42427","120","2011/12"
"p42427","120","2012/13"
"p42427","120","2013/14"
"p42427","120","2014/15"
"p42427","120","2015/16"
"p42427","120","2016/17"
"p42427","120","2017/18"
"p4253","120","2000/01"
"p4253","120","2001/02"
"p4253","120","2002/03"
"p4253","120","2003/04"
"p4253","120","2004/05"
"p4253","120","2005/06"
"p4253","120","2006/07"
"p4255","120","1999/00"
"p43274","120","2011/12"
"p43274","120","2012/13"
"p43626","120","2007/08"
"p43626","120","2008/09"
"p43626","120","2009/10"
"p43626","120","2010/11"
"p437626","120","2021/22"
"p437742","120","2021/22"
"p439482","120","2020/21"
"p439482","120","2021/22"
"p4395","120","1996/97"
"p4395","120","1997/98"
"p4395","120","1998/99"
"p4395","120","1999/00"
"p44346","120","2012/13"
"p44346","120","2013/14"
"p44346","120","2014/15"
"p44346","120","2015/16"
"p44346","120","2016/17"
"p44346","120","2017/18"
"p444145","120","2019/20"
"p444145","120","2020/21"
"p444145","120","2021/22"
"p4464","120","1998/99"
"p450547","120","2020/21"
"p45337","120","2006/07"
"p45337","120","2007/08"
"p45337","120","2008/09"
"p45337","120","2009/10"
"p45337","120","2010/11"
"p4562","120","1999/00"
"p4562","120","2000/01"
"p45638","120","2007/08"
"p45638","120","2008/09"
"p45638","120","2009/10"
"p45638","120","2010/11"
"p45638","120","2011/12"
"p462424","120","2019/20"
"p462424","120","2020/21"
"p462424","120","2021/22"
"p463748","120","2020/21"
"p463748","120","2021/22"
"p463789","120","2020/21"
"p463789","120","2021/22"
"p467750","120","2021/22"
"p47431","120","2020/21"
"p47431","120","2021/22"
"p4869","120","1994/95"
"p4869","120","1995/96"
"p4869","120","1996/97"
"p4869","120","1997/98"
"p48844","120","2014/15"
"p48844","120","2015/16"
"p48844","120","2016/17"
"p48844","120","2017/18"
"p48844","120","2018/19"
"p48844","120","2019/20"
"p49083","120","2007/08"
"p49083","120","2008/09"
"p49083","120","2009/10"
"p49083","120","2010/11"
"p49083","120","2011/12"
"p50175","120","2014/15"
"p50175","120","2015/16"
"p50175","120","2016/17"
"p50175","120","2017/18"
"p50175","120","2018/19"
"p50175","120","2019/20"
"p503301","120","2021/22"
"p512295","120","2020/21"
"p514307","120","2021/22"
"p51507","120","2010/11"
